,t,ax,ay,az,wx,wy,wz
6703,8.37875,0.267996,3.952344,9.585647,0.0,0.0,0.0
6704,8.38,0.352343,4.23051,9.585647,0.0,0.0,0.0
6705,8.38125,0.352343,4.464408,9.58445,0.0,0.0,0.0
6706,8.3825,0.376869,4.464408,9.58445,0.0,0.0,0.0
6707,8.383750000000001,0.430708,4.628317,9.562317,0.0,0.0,0.0
6708,8.385,0.430708,4.628317,9.562317,0.0,0.0,0.0
6709,8.38625,0.507876,4.691128,9.558129,0.0,0.0,0.0
6710,8.3875,0.507876,4.691128,9.54138,0.0,0.0,0.0
6711,8.38875,0.570688,4.698307,9.54138,0.0,0.0,0.0
6712,8.39,0.570688,4.625924,9.516255,0.0,0.0,0.0
6713,8.39125,0.607776,4.625924,9.516255,0.0,0.0,0.0
6714,8.3925,0.758524,4.506881,9.485148,0.0,0.0,0.0
6715,8.39375,0.758524,4.506881,9.491729,0.0,0.0,0.0
6716,8.395,0.840478,4.34058,9.491729,0.0,0.0,0.0
6717,8.39625,0.840478,4.072584,9.509077,0.0,0.0,0.0
6718,8.3975,0.976869,4.072584,9.509077,0.0,0.0,0.0
6719,8.39875,1.050449,3.803989,9.456434,0.0,0.0,0.0
6720,8.4,1.050449,3.441477,9.48455,0.0,0.0,0.0
6721,8.401250000000001,1.185045,3.441477,9.479764,0.0,0.0,0.0
6722,8.4025,1.258624,3.131008,9.479764,0.0,0.0,0.0
6723,8.40375,1.372881,2.73021,9.495916,0.0,0.0,0.0
6724,8.405,1.372881,2.277368,9.510871,0.0,0.0,0.0
6725,8.40625,1.348953,2.277368,9.580861,0.0,0.0,0.0
6726,8.4075,1.48355,1.850848,9.577272,0.0,0.0,0.0
6727,8.40875,1.599003,1.370489,9.577272,0.0,0.0,0.0
6728,8.41,1.709671,0.927816,9.567102,0.0,0.0,0.0
6729,8.41125,1.709671,0.927816,9.710074,0.0,0.0,0.0
6730,8.4125,1.766501,0.455234,9.710074,0.0,0.0,0.0
6731,8.41375,1.713859,-0.026321,9.652048,0.0,0.0,0.0
